time;load
05.08.2022 05:15;47487
05.08.2022 05:30;48383
05.08.2022 05:45;49026
05.08.2022 06:00;50839
05.08.2022 06:15;51821
05.08.2022 06:30;53495
05.08.2022 06:45;54734
05.08.2022 07:00;56257
05.08.2022 07:15;57374
05.08.2022 07:30;58077
05.08.2022 07:45;58981
05.08.2022 08:00;59932
05.08.2022 08:15;60829
05.08.2022 08:30;61351
05.08.2022 08:45;61921
05.08.2022 09:00;63024
05.08.2022 09:15;63075
05.08.2022 09:30;64016
05.08.2022 09:45;64462
05.08.2022 10:00;65721
05.08.2022 10:15;65923
05.08.2022 10:30;66165
05.08.2022 10:45;66008
05.08.2022 11:00;65729
05.08.2022 11:15;66125
05.08.2022 11:30;66533
05.08.2022 11:45;66274
05.08.2022 12:00;65934
05.08.2022 12:15;65559
05.08.2022 12:30;65258
05.08.2022 12:45;65063
05.08.2022 13:00;64588
05.08.2022 13:15;63624
05.08.2022 13:30;62971
05.08.2022 13:45;63723
05.08.2022 14:00;64022
05.08.2022 14:15;63941
05.08.2022 14:30;63775
05.08.2022 14:45;63905
05.08.2022 15:00;63860
05.08.2022 15:15;63223
05.08.2022 15:30;62707
05.08.2022 15:45;62776
05.08.2022 16:00;62708
05.08.2022 16:15;62549
05.08.2022 16:30;62281
05.08.2022 16:45;62135
05.08.2022 17:00;62364
05.08.2022 17:15;62894
05.08.2022 17:30;61999
05.08.2022 17:45;61347
05.08.2022 18:00;60916
05.08.2022 18:15;60128
05.08.2022 18:30;59304
05.08.2022 18:45;59393
05.08.2022 19:00;58344
05.08.2022 19:15;57473
05.08.2022 19:30;56509
05.08.2022 19:45;56627
05.08.2022 20:00;55698
05.08.2022 20:15;54583
05.08.2022 20:30;53724
05.08.2022 20:45;52837
05.08.2022 21:00;52482
05.08.2022 21:15;52501
05.08.2022 21:30;51718
05.08.2022 21:45;51195
05.08.2022 22:00;50614
05.08.2022 22:15;49652
05.08.2022 22:30;49292
05.08.2022 22:45;48564
05.08.2022 23:00;48056
05.08.2022 23:15;47505
05.08.2022 23:30;46897
05.08.2022 23:45;46193
06.08.2022 00:00;45750
06.08.2022 00:15;45222
06.08.2022 00:30;44890
06.08.2022 00:45;45043
06.08.2022 01:00;44160
06.08.2022 01:15;44083
06.08.2022 01:30;43333
06.08.2022 01:45;42914
06.08.2022 02:00;42400
06.08.2022 02:15;41879
06.08.2022 02:30;42489
06.08.2022 02:45;42411
06.08.2022 03:00;42847
06.08.2022 03:15;42420
06.08.2022 03:30;42354
06.08.2022 03:45;41568
06.08.2022 04:00;41748
06.08.2022 04:15;41529
06.08.2022 04:30;41470
06.08.2022 04:45;41721
06.08.2022 05:00;42156
06.08.2022 05:15;42311
06.08.2022 05:30;42298
06.08.2022 05:45;42186
06.08.2022 06:00;42856
06.08.2022 06:15;43128
06.08.2022 06:30;43457
06.08.2022 06:45;43758
06.08.2022 07:00;44344
06.08.2022 07:15;44976
06.08.2022 07:30;45813
06.08.2022 07:45;46744
06.08.2022 08:00;47463
06.08.2022 08:15;48592
06.08.2022 08:30;49265
06.08.2022 08:45;50079
06.08.2022 09:00;50131
06.08.2022 09:15;51084
06.08.2022 09:30;51903
06.08.2022 09:45;53501
06.08.2022 10:00;54955
06.08.2022 10:15;56116
06.08.2022 10:30;56501
06.08.2022 10:45;56788
06.08.2022 11:00;57198
06.08.2022 11:15;57702
06.08.2022 11:30;57607
06.08.2022 11:45;57691
06.08.2022 12:00;57180
06.08.2022 12:15;56910
06.08.2022 12:30;56385
06.08.2022 12:45;55731
06.08.2022 13:00;55397
06.08.2022 13:15;55368
06.08.2022 13:30;55241
06.08.2022 13:45;54425
06.08.2022 14:00;54390
06.08.2022 14:15;53995
06.08.2022 14:30;53602
06.08.2022 14:45;53148
06.08.2022 15:00;53049
06.08.2022 15:15;52654
06.08.2022 15:30;52541
06.08.2022 15:45;52044
06.08.2022 16:00;52218
06.08.2022 16:15;52395
06.08.2022 16:30;52087
06.08.2022 16:45;51146
06.08.2022 17:00;51911
06.08.2022 17:15;51136
06.08.2022 17:30;51145
06.08.2022 17:45;51086
06.08.2022 18:00;50653
06.08.2022 18:15;50563
06.08.2022 18:30;49609
06.08.2022 18:45;49080
06.08.2022 19:00;49202
06.08.2022 19:15;48912
06.08.2022 19:30;48758
06.08.2022 19:45;48456
06.08.2022 20:00;48178
06.08.2022 20:15;47696
06.08.2022 20:30;47061
06.08.2022 20:45;46736
06.08.2022 21:00;46854
06.08.2022 21:15;46911
06.08.2022 21:30;46709
06.08.2022 21:45;46412
06.08.2022 22:00;46387
06.08.2022 22:15;45619
06.08.2022 22:30;44708
06.08.2022 22:45;44709
06.08.2022 23:00;44088
06.08.2022 23:15;43671
06.08.2022 23:30;43037
06.08.2022 23:45;42826
07.08.2022 00:00;42133
07.08.2022 00:15;41643
07.08.2022 00:30;41305
07.08.2022 00:45;41040
07.08.2022 01:00;40393
07.08.2022 01:15;40232
07.08.2022 01:30;39878
07.08.2022 01:45;39624
07.08.2022 02:00;39597
07.08.2022 02:15;39520
07.08.2022 02:30;39293
07.08.2022 02:45;39216
07.08.2022 03:00;38688
07.08.2022 03:15;39095
07.08.2022 03:30;38914
07.08.2022 03:45;38826
07.08.2022 04:00;38862
07.08.2022 04:15;38842
07.08.2022 04:30;38945
07.08.2022 04:45;38766
07.08.2022 05:00;38982
07.08.2022 05:15;38908
07.08.2022 05:30;38910
07.08.2022 05:45;38648
07.08.2022 06:00;38602
07.08.2022 06:15;38883
07.08.2022 06:30;39506
07.08.2022 06:45;39786
07.08.2022 07:00;40235
07.08.2022 07:15;40522
07.08.2022 07:30;41197
07.08.2022 07:45;42034
07.08.2022 08:00;43204
07.08.2022 08:15;44343
07.08.2022 08:30;45335
07.08.2022 08:45;45752
07.08.2022 09:00;45840
07.08.2022 09:15;47342
07.08.2022 09:30;48010
07.08.2022 09:45;49394
07.08.2022 10:00;49865
07.08.2022 10:15;50252
07.08.2022 10:30;51271
07.08.2022 10:45;51905
07.08.2022 11:00;52050
07.08.2022 11:15;52448
07.08.2022 11:30;52435
07.08.2022 11:45;52758
07.08.2022 12:00;52474
07.08.2022 12:15;52095
07.08.2022 12:30;51488
07.08.2022 12:45;51213
07.08.2022 13:00;50953
07.08.2022 13:15;50620
07.08.2022 13:30;50224
07.08.2022 13:45;49785
07.08.2022 14:00;49261
07.08.2022 14:15;48914
07.08.2022 14:30;48441
07.08.2022 14:45;48490
07.08.2022 15:00;48516
07.08.2022 15:15;48320
07.08.2022 15:30;48094
07.08.2022 15:45;47940
07.08.2022 16:00;48310
07.08.2022 16:15;48088
07.08.2022 16:30;47723
07.08.2022 16:45;47288
07.08.2022 17:00;47233
07.08.2022 17:15;47033
07.08.2022 17:30;47415
07.08.2022 17:45;47611
07.08.2022 18:00;48430
07.08.2022 18:15;48152
07.08.2022 18:30;48050
07.08.2022 18:45;48096
07.08.2022 19:00;47855
07.08.2022 19:15;47934
07.08.2022 19:30;47945
07.08.2022 19:45;48035
07.08.2022 20:00;47886
07.08.2022 20:15;47811
07.08.2022 20:30;47614
07.08.2022 20:45;47204
07.08.2022 21:00;47943
07.08.2022 21:15;48108
07.08.2022 21:30;48309
07.08.2022 21:45;47894
07.08.2022 22:00;47764
07.08.2022 22:15;47187
07.08.2022 22:30;46117
07.08.2022 22:45;45528
07.08.2022 23:00;45304
07.08.2022 23:15;44682
07.08.2022 23:30;44022
07.08.2022 23:45;43814
08.08.2022 00:00;43588
08.08.2022 00:15;43506
08.08.2022 00:30;43264
08.08.2022 00:45;42892
08.08.2022 01:00;42358
08.08.2022 01:15;42315
08.08.2022 01:30;41914
08.08.2022 01:45;42184
08.08.2022 02:00;42149
08.08.2022 02:15;42123
08.08.2022 02:30;41738
08.08.2022 02:45;41611
08.08.2022 03:00;41629
08.08.2022 03:15;41870
08.08.2022 03:30;41909
08.08.2022 03:45;41698
08.08.2022 04:00;42281
08.08.2022 04:15;42812
08.08.2022 04:30;43086
08.08.2022 04:45;43214
08.08.2022 05:00;44496
08.08.2022 05:15;44796
08.08.2022 05:30;45191
08.08.2022 05:45;46656
08.08.2022 06:00;48528
08.08.2022 06:15;50173
08.08.2022 06:30;51517
08.08.2022 06:45;52906
08.08.2022 07:00;54731
08.08.2022 07:15;55969
08.08.2022 07:30;57142
08.08.2022 07:45;57895
08.08.2022 08:00;59012
08.08.2022 08:15;59654
08.08.2022 08:30;60391
08.08.2022 08:45;60667
08.08.2022 09:00;61373
08.08.2022 09:15;61602
08.08.2022 09:30;62079
08.08.2022 09:45;62578
08.08.2022 10:00;62803
08.08.2022 10:15;63114
08.08.2022 10:30;64202
08.08.2022 10:45;64534
08.08.2022 11:00;64548
08.08.2022 11:15;65219
08.08.2022 11:30;65755
08.08.2022 11:45;65331
08.08.2022 12:00;65301
08.08.2022 12:15;65281
08.08.2022 12:30;65376
08.08.2022 12:45;65784
08.08.2022 13:00;65089
08.08.2022 13:15;64444
08.08.2022 13:30;63696
08.08.2022 13:45;63234
08.08.2022 14:00;63540
08.08.2022 14:15;63186
08.08.2022 14:30;62687
08.08.2022 14:45;62606
08.08.2022 15:00;62571
08.08.2022 15:15;61660
08.08.2022 15:30;61328
08.08.2022 15:45;61196
08.08.2022 16:00;61594
08.08.2022 16:15;60848
08.08.2022 16:30;60855
08.08.2022 16:45;60762
08.08.2022 17:00;60610
08.08.2022 17:15;60131
08.08.2022 17:30;59527
08.08.2022 17:45;59247
08.08.2022 18:00;58827
08.08.2022 18:15;58764
08.08.2022 18:30;58686
08.08.2022 18:45;58977
08.08.2022 19:00;58566
08.08.2022 19:15;58209
08.08.2022 19:30;57769
08.08.2022 19:45;57655
08.08.2022 20:00;57455
08.08.2022 20:15;57004
08.08.2022 20:30;56450
08.08.2022 20:45;55965
08.08.2022 21:00;55284
08.08.2022 21:15;55053
08.08.2022 21:30;54581
08.08.2022 21:45;53902
08.08.2022 22:00;53050
08.08.2022 22:15;52012
08.08.2022 22:30;51280
08.08.2022 22:45;50575
08.08.2022 23:00;49648
08.08.2022 23:15;49259
08.08.2022 23:30;48448
08.08.2022 23:45;48137
09.08.2022 00:00;47161
09.08.2022 00:15;46794
09.08.2022 00:30;47017
09.08.2022 00:45;47692
09.08.2022 01:00;46736
09.08.2022 01:15;46681
09.08.2022 01:30;46389
09.08.2022 01:45;46111
09.08.2022 02:00;45459
09.08.2022 02:15;45363
09.08.2022 02:30;45105
09.08.2022 02:45;44967
09.08.2022 03:00;44747
09.08.2022 03:15;44757
09.08.2022 03:30;44573
09.08.2022 03:45;44640
09.08.2022 04:00;44713
09.08.2022 04:15;45164
09.08.2022 04:30;45525
09.08.2022 04:45;45770
09.08.2022 05:00;47028
09.08.2022 05:15;47505
09.08.2022 05:30;48219
09.08.2022 05:45;49187
09.08.2022 06:00;51050
09.08.2022 06:15;52816
09.08.2022 06:30;54251
09.08.2022 06:45;55194
09.08.2022 07:00;56707
09.08.2022 07:15;57841
09.08.2022 07:30;58897
09.08.2022 07:45;59753
09.08.2022 08:00;61049
09.08.2022 08:15;61742
09.08.2022 08:30;62576
09.08.2022 08:45;62649
09.08.2022 09:00;62731
09.08.2022 09:15;63504
09.08.2022 09:30;63513
09.08.2022 09:45;63592
09.08.2022 10:00;63852
09.08.2022 10:15;63857
09.08.2022 10:30;64163
09.08.2022 10:45;64631
09.08.2022 11:00;65073
09.08.2022 11:15;65837
09.08.2022 11:30;66076
09.08.2022 11:45;66817
09.08.2022 12:00;66935
09.08.2022 12:15;67160
09.08.2022 12:30;67350
09.08.2022 12:45;67864
09.08.2022 13:00;67749
09.08.2022 13:15;67322
09.08.2022 13:30;66877
09.08.2022 13:45;66744
09.08.2022 14:00;66217
09.08.2022 14:15;66077
09.08.2022 14:30;65235
09.08.2022 14:45;64678
09.08.2022 15:00;64294
09.08.2022 15:15;63604
09.08.2022 15:30;62753
09.08.2022 15:45;61897
09.08.2022 16:00;61606
09.08.2022 16:15;61556
09.08.2022 16:30;61073
09.08.2022 16:45;60418
09.08.2022 17:00;60675
09.08.2022 17:15;60534
09.08.2022 17:30;60149
09.08.2022 17:45;59984
09.08.2022 18:00;59494
09.08.2022 18:15;58927
09.08.2022 18:30;58510
09.08.2022 18:45;58506
09.08.2022 19:00;58548
09.08.2022 19:15;58423
09.08.2022 19:30;58134
09.08.2022 19:45;58065
09.08.2022 20:00;57457
09.08.2022 20:15;56643
09.08.2022 20:30;56035
09.08.2022 20:45;55566
09.08.2022 21:00;55527
09.08.2022 21:15;55237
09.08.2022 21:30;54912
09.08.2022 21:45;54084
09.08.2022 22:00;54048
09.08.2022 22:15;52552
09.08.2022 22:30;51668
09.08.2022 22:45;50697
09.08.2022 23:00;49703
09.08.2022 23:15;49304
09.08.2022 23:30;48412
09.08.2022 23:45;48207
10.08.2022 00:00;47527
10.08.2022 00:15;47484
10.08.2022 00:30;47053
10.08.2022 00:45;46638
10.08.2022 01:00;46144
10.08.2022 01:15;46720
10.08.2022 01:30;46330
10.08.2022 01:45;45777
10.08.2022 02:00;45810
10.08.2022 02:15;45176
10.08.2022 02:30;45415
10.08.2022 02:45;45713
10.08.2022 03:00;45646
10.08.2022 03:15;45394
10.08.2022 03:30;45404
10.08.2022 03:45;45072
10.08.2022 04:00;44804
10.08.2022 04:15;44570
10.08.2022 04:30;44849
10.08.2022 04:45;45780
10.08.2022 05:00;47335
10.08.2022 05:15;47310
10.08.2022 05:30;48150
10.08.2022 05:45;49620
10.08.2022 06:00;51420
10.08.2022 06:15;53128
10.08.2022 06:30;54262
10.08.2022 06:45;55135
10.08.2022 07:00;56525
10.08.2022 07:15;57599
10.08.2022 07:30;58563
10.08.2022 07:45;59473
10.08.2022 08:00;60497
10.08.2022 08:15;60881
10.08.2022 08:30;61228
10.08.2022 08:45;61613
10.08.2022 09:00;62421
10.08.2022 09:15;62994
10.08.2022 09:30;63369
10.08.2022 09:45;63533
10.08.2022 10:00;64000
10.08.2022 10:15;64882
10.08.2022 10:30;65730
10.08.2022 10:45;66135
10.08.2022 11:00;66984
10.08.2022 11:15;67169
10.08.2022 11:30;67364
10.08.2022 11:45;67148
10.08.2022 12:00;66794
10.08.2022 12:15;67658
10.08.2022 12:30;67458
10.08.2022 12:45;67663
10.08.2022 13:00;67093
10.08.2022 13:15;67008
10.08.2022 13:30;66293
10.08.2022 13:45;65801
10.08.2022 14:00;65557
10.08.2022 14:15;65393
10.08.2022 14:30;64614
10.08.2022 14:45;64474
10.08.2022 15:00;64283
10.08.2022 15:15;63838
10.08.2022 15:30;63800
10.08.2022 15:45;63045
10.08.2022 16:00;63258
10.08.2022 16:15;61799
10.08.2022 16:30;61654
10.08.2022 16:45;61801
